envios,ventas
1056,396
836,308
374,132
374,154
374,110
242,88
374,154
88,66
484,176
374,132
374,132
220,132
308,132
176,66
506,132
352,110
330,66
286,132
198,22
132,22
352,176
330,198
154,110
308,154
330,110
330,176
1078,352
1561,704
2573,880
1473,484
3123,1056
4750,1319
2331,1341
2485,1407
3365,2089
1825,990
1803,1078
2903,1539
418,220
638,132
352,154
286,198
220,66
264,66
220,154
1671,660
1847,616
1737,726
1407,704
2375,1166
2089,1253
2859,968
2287,1012
2243,1188
2551,1253
2507,1144
2529,1210
1297,594
1803,616
1429,682
1385,704
3255,1605
4046,1891
3211,1539
1144,638
792,352
1803,726
1847,880
1913,858
880,572
1034,550
1078,572
1429,792
1737,726
1671,858
1825,792
1429,704
1517,770
814,308
770,308
1319,616
1297,440
2287,1363
3123,1759
4882,2639
726,462
2925,1385
902,440
2287,990
2881,1495
1078,418
2155,814
3079,1275
814,330
836,352
726,440
682,352
220,66
308,176
880,418
286,198
396,66
198,44
880,594
2089,1210
3607,1693
1319,616
1210,528
2155,1232
3431,1627
1122,484
1253,550
2881,968
3738,1561
1056,572
1166,528
2199,968
2925,1451
946,506
1144,638
1979,1100
3189,1671
242,110
440,66
484,88
264,110
1517,506
3013,1166
4332,1649
1539,418
2793,1056
4728,1583
396,220
462,220
594,198
396,154
440,220
308,110
440,176
330,154
440,198
814,286
726,242
242,88
264,44
528,308
374,176
220,110
506,220
132,110
660,264
396,154
242,88
484,154
176,44
352,110
594,330
594,242
484,66
638,198
506,176
836,242
770,220
308,88
286,110
396,88
1627,418
1253,418
638,132
1056,110
594,220
1253,506
616,242
506,308
594,198
506,286
2551,1122
2353,1056
1385,594
1210,638
418,154
1385,572
242,88
352,110
220,88
264,154
704,242
1122,418
990,286
330,88
506,132
968,286
1319,396
1012,308
550,44
506,220
198,22
154,88
132,44
88,88
176,66
616,330
1034,484
902,484
352,176
1012,308
616,308
594,264
220,66
286,132
440,198
572,374
1100,484
990,462
858,308
2133,660
1473,506
396,176
594,220
1473,374
2551,638
1869,528
660,220
792,132
594,154
1385,506
968,154
396,44
528,132
308,66
902,176
616,176
352,132
418,132
550,154
1759,660
1188,308
352,132
638,198
1385,660
946,440
572,154
902,462
374,242
902,374
880,440
1825,616
528,242
1166,462
1297,440
1627,770
638,242
176,110
616,242
1034,330
418,198
814,352
880,528
2529,1188
2529,1210
1627,704
1583,550
638,198
924,440
3387,1429
4926,2397
3607,1825
1275,594
1166,594
880,374
2705,1429
4860,2705
3914,1891
1232,682
990,550
902,462
44,22
154,66
66,44
66,22
3233,1056
2771,1166
2001,704
1671,682
506,242
1188,440
2793,1517
5652,2331
3629,1561
1253,484
1078,506
1056,682
2661,1210
2661,1232
1671,726
1957,682
506,220
1122,506
2859,1671
5344,2661
3673,1891
1253,616
1056,418
880,396
3189,1429
5476,2397
3211,1825
1100,594
858,528
880,396
2595,1166
2837,1232
1781,726
1473,704
440,264
968,484
1495,682
1847,484
1605,572
1561,616
1210,726
1627,682
1649,550
1319,616
1407,572
1627,572
1429,550
1583,660
264,176
264,176
308,220
264,176
220,132
242,176
264,132
220,176
704,330
660,264
704,308
550,352
528,352
682,242
748,286
484,330
550,308
572,242
814,220
550,308
462,264
440,198
396,220
484,264
836,506
836,440
880,418
770,396
902,352
792,440
880,396
902,462
682,286
968,220
836,352
396,132
330,220
660,308
770,484
594,286
154,132
198,66
352,176
550,352
924,506
506,308
1100,528
1605,616
506,220
1144,528
1649,726
1078,506
1100,528
550,330
1715,1188
1122,770
418,264
1034,440
1473,616
484,198
1012,330
1363,572
440,220
880,484
660,396
352,198
528,352
1078,572
418,176
858,396
440,264
858,374
880,352
858,374
2749,1319
2749,1297
2595,1407
2903,1275
1407,792
1341,748
1429,462
1232,660
2375,1210
2661,1232
3013,1385
2265,1253
1034,726
1341,638
1253,660
1319,682
1253,550
1539,726
1363,748
1210,638
440,198
418,242
484,176
396,220
770,352
2023,594
2287,506
1627,594
880,374
1957,682
1979,638
1781,748
2353,968
2683,1275
2265,1056
2177,858
1319,352
968,374
1979,1034
2133,1297
2507,1034
1715,726
836,352
814,418
2419,836
2991,1144
2199,902
1759,792
858,352
748,374
2683,902
2859,1253
2683,990
1627,792
968,330
814,374
2397,1100
2067,880
1144,506
1847,858
462,154
1100,506
308,198
2265,1034
1935,748
1034,484
1737,836
352,132
1122,484
308,154
2617,990
1539,726
1517,462
1583,814
374,110
1034,440
462,132
2353,1034
1913,968
1122,506
2045,858
374,154
1188,418
396,132
2441,1056
2221,990
2353,1100
2309,1056
2111,814
1825,990
2001,924
1671,946
726,418
814,506
682,308
748,418
1100,528
1056,550
1297,352
968,506
3541,1759
4068,1715
4354,1517
3167,1649
2551,1210
2705,1275
2837,1232
2749,1166
2111,1275
2617,1319
2573,1210
2309,946
880,440
836,418
836,440
726,308
924,330
946,396
858,374
814,330
2221,1034
2221,1144
2309,836
2133,990
1210,462
1210,418
1034,396
1100,484
1144,528
1385,506
1253,330
1078,374
1473,660
1363,572
1605,528
1363,550
638,330
638,330
704,176
880,352
550,220
418,176
638,220
396,176
2331,1253
3079,1737
1759,1056
1979,902
880,352
924,528
1341,770
2331,1297
1144,572
550,308
550,286
572,352
110,22
264,198
110,22
132,44
110,44
506,242
352,132
1407,616
418,154
308,198
110,44
550,220
2375,1473
2903,1627
2089,1166
1275,638
638,374
44,0
66,66
22,0
22,22
110,22
132,44
154,44
528,220
484,286
242,110
198,110
1517,748
2331,1144
1539,902
352,154
264,110
726,396
682,286
770,440
990,594
968,374
1166,440
1122,506
1451,748
924,484
726,396
1451,682
1781,814
968,528
1341,550
1034,594
1737,836
1232,704
2265,1122
1605,770
440,264
2067,990
1232,660
176,88
550,220
88,44
66,22
154,66
220,110
22,0
264,110
44,0
22,22
22,0
88,0
220,110
66,22
44,44
66,0
198,88
44,22
22,0
2397,946
4068,1671
3387,990
1363,506
1451,462
572,330
2727,1232
4288,2067
3453,1341
1979,726
1891,572
924,418
3299,1363
5080,1979
3519,1693
1407,594
2199,682
660,264
3409,1385
5014,2023
4926,1693
946,308
2067,594
2947,1605
4662,2023
3738,1715
1188,572
1144,594
2837,1188
5564,2177
1935,814
572,286
1078,352
616,330
3013,1715
3321,1649
1166,528
2155,1034
924,484
2573,1341
3233,1495
1363,506
2155,1100
1034,374
5740,3123
6048,3189
1891,1056
3804,2133
1825,1144
1297,704
1671,660
462,308
968,462
484,242
1407,792
1407,770
484,286
968,440
462,264
1517,748
1275,748
418,308
902,506
484,264
3343,1363
3541,1407
1034,418
1979,946
946,418
858,484
660,308
330,176
264,176
264,110
1649,880
1649,814
660,264
1056,572
462,242
3035,1671
3607,1495
1144,462
1913,1100
1012,418
1517,594
1341,594
484,154
726,330
440,220
1297,748
1627,594
418,242
858,550
308,154
2837,1232
3013,1297
946,462
1957,836
836,528
1166,484
1122,550
1232,418
594,330
748,396
594,286
1056,506
836,440
968,440
5520,2771
2111,1078
6267,3057
5674,2617
1539,726
2551,1319
2045,1144
682,352
1341,638
1781,990
3365,1891
2881,1407
902,528
1891,946
1913,990
3629,1957
2639,1407
836,440
1759,968
374,154
726,352
902,462
176,44
242,176
374,198
22,0
22,22
704,330
792,352
594,264
132,88
198,66
682,352
1188,550
858,396
176,88
264,220
176,110
176,88
308,110
264,132
1363,638
1363,770
1429,638
2111,1012
1034,528
1144,550
1056,594
1649,858
1385,572
1891,682
1451,638
2221,990
1056,660
1078,660
1363,616
1627,990
2067,704
4486,1407
3585,1056
902,374
1825,726
88,44
88,66
44,22
22,22
66,44
110,44
66,0
22,0
44,22
22,22
44,22
132,66
22,22
22,0
22,0
132,44
22,0
22,0
22,0
44,0
132,66
220,132
66,0
22,0
22,22
132,66
44,0
66,0
22,22
2573,1078
4288,1451
3013,1275
2683,1012
990,374
594,242
2991,1144
3717,1319
3013,1100
2067,902
836,374
880,352
3277,1253
3365,1429
2661,1232
2155,968
1078,418
858,352
3365,1232
3585,1385
2749,1122
2199,836
726,352
880,286
3365,1144
3980,1451
3782,1275
2067,660
264,132
748,330
2441,990
3453,1451
2089,924
1803,638
946,286
814,418
308,88
1100,352
418,110
352,198
308,132
726,418
2683,1253
3365,1561
2287,1210
1715,880
1012,418
836,418
3013,1012
4024,1385
2309,1100
1957,726
748,308
792,308
2815,836
2837,1188
2463,660
1649,660
792,264
770,198
2067,770
2573,924
2023,770
1649,726
506,198
638,242
308,132
1319,506
748,176
176,110
418,110
572,374
836,374
792,308
308,220
572,220
550,374
814,396
726,330
374,220
308,176
1759,814
4024,1407
3629,1561
2045,616
2419,726
4244,1297
3914,1078
1341,638
2067,792
3585,1319
4508,1605
3365,1232
2221,902
1210,440
1385,572
154,88
330,132
484,198
1627,660
2529,1056
2221,880
528,374
748,198
2397,550
2287,792
2221,770
2221,924
528,242
1561,660
220,88
528,220
264,110
176,22
110,22
550,220
1078,484
528,198
198,132
242,88
176,44
198,66
110,44
154,22
44,0
44,0
22,0
2111,704
3607,1517
3101,1144
990,396
1737,858
2199,660
4486,1473
3541,990
1012,308
2353,682
902,506
2265,1078
1297,748
660,286
616,220
814,484
2133,880
814,374
638,264
462,198
1012,528
2441,1253
1407,726
616,396
1034,396
352,154
1012,462
220,88
264,176
132,44
308,176
880,418
176,44
110,88
110,44
748,418
1935,924
1012,484
528,264
286,66
418,264
902,418
660,242
264,88
88,22
1803,814
2243,1166
1737,770
660,286
660,352
1869,836
2595,1341
1737,858
792,462
594,308
418,330
1166,638
506,330
550,176
198,110
704,484
1188,638
968,484
264,154
396,242
726,440
1319,616
946,462
242,154
396,242
814,440
1495,704
1100,506
308,110
462,286
2727,1188
3848,1803
3804,1759
1144,572
594,330
484,242
198,44
220,44
572,242
1297,308
1495,484
2749,660
2111,682
572,132
704,264
1056,440
1583,572
1429,396
704,264
638,198
726,396
1737,550
1078,418
286,132
462,132
1869,748
1935,968
1056,616
572,374
418,286
3607,2045
2155,1166
1803,814
1737,924
1671,880
1210,660
396,198
1275,572
308,22
330,110
110,22
1385,792
1715,924
1297,616
924,484
748,374
1341,572
1605,572
1253,594
704,308
748,286
44,22
66,22
22,22
22,0
44,44
22,22
44,22
968,462
1935,1166
1561,946
396,132
814,308
2397,858
1715,638
1297,484
2023,638
154,88
814,242
352,110
594,242
2155,770
1759,660
242,88
484,66
1561,704
2639,1056
2023,792
924,308
462,264
1363,462
2903,1297
2463,924
990,308
462,176
1078,264
1341,506
946,176
748,286
330,132
396,176
198,66
264,110
154,88
220,44
66,22
176,0
2617,770
2353,924
1957,616
1363,484
682,242
638,220
2045,946
2309,1385
1429,594
1385,770
528,198
484,286
88,22
220,22
88,22
88,22
44,22
66,44
264,198
132,110
88,44
44,0
44,0
132,88
22,22
22,22
1737,814
2815,1078
2067,924
946,374
484,132
748,330
858,308
2683,1100
2639,1232
1957,660
1539,726
638,176
770,462
2199,1012
2661,1188
1561,616
704,286
1144,572
1210,638
2155,924
1693,660
770,264
704,330
1869,858
2309,1012
1781,726
1297,462
1737,770
1297,528
572,220
616,220
1649,682
924,440
572,198
902,506
924,462
2617,1166
2639,1100
1473,726
1210,748
462,242
1078,484
2485,1100
3101,1210
1561,726
1517,748
594,198
924,462
2331,1056
2793,1210
1297,682
1451,726
550,264
1078,440
2903,1232
2815,1232
1979,638
1363,660
396,264
1385,484
2331,1012
2441,1122
2309,1122
2617,990
3079,1122
2419,968
2111,1122
2243,1122
2177,1188
2133,1122
1979,1078
2177,1144
2309,1144
2155,1034
2265,1078
286,154
198,132
242,176
44,0
330,132
88,44
154,44
66,44
506,154
396,44
286,44
88,44
462,88
220,88
132,44
198,44
264,66
66,22
308,22
440,176
44,22
132,44
2507,704
3629,1210
3057,924
1407,264
484,242
616,198
2045,638
3629,1122
2925,968
1232,418
594,242
638,264
1429,594
1891,528
1100,396
1451,506
770,352
880,506
990,528
616,330
1275,462
550,198
1122,528
1210,484
616,242
1232,418
726,110
22,22
44,22
1935,572
2089,506
858,330
1759,638
924,308
792,418
946,352
462,198
836,396
374,264
770,462
726,484
396,220
660,462
396,220
198,44
352,110
242,110
110,22
264,66
44,22
44,44
66,0
44,0
22,0
66,66
44,44
88,22
44,0
66,0
726,352
924,374
528,198
616,396
396,154
748,396
836,440
506,264
616,374
550,198
1012,418
1100,462
484,286
726,374
22,22
462,198
2419,836
3629,1341
3013,1188
748,154
1210,484
1034,176
462,154
682,242
704,198
1100,418
836,308
418,154
572,242
660,308
1539,616
1473,572
572,352
1034,506
176,66
528,308
1759,704
1144,440
286,110
946,330
330,176
792,462
1715,1012
1473,726
748,308
1100,704
1319,660
1979,836
2815,814
2441,946
1825,726
1210,374
1100,374
990,484
792,462
704,264
374,154
352,132
1012,220
1078,396
726,154
946,198
462,110
396,198
748,242
462,154
374,88
220,66
132,66
418,198
792,396
506,242
286,154
154,66
198,66
220,132
352,176
352,154
110,66
198,88
242,154
352,198
352,154
176,110
154,22
616,330
792,330
682,440
1078,528
770,308
572,374
528,374
946,396
924,330
748,352
748,330
990,484
506,352
550,396
572,330
902,572
770,286
1517,594
1232,528
352,132
1253,462
1319,352
2287,858
1693,550
660,242
1144,352
1232,484
2067,880
1649,506
594,198
1188,396
1232,506
2155,836
1210,484
374,154
968,220
1275,352
2001,792
1517,484
484,176
1275,264
814,484
1210,682
1188,594
748,308
858,286
1253,462
1429,726
1517,660
682,286
704,374
176,88
198,132
176,110
44,44
44,44
264,198
418,286
374,176
154,66
176,66
286,198
550,264
352,154
264,44
154,66
616,308
682,396
594,220
198,132
132,132
374,264
616,418
594,264
220,176
330,176
132,110
264,22
572,110
1056,220
352,132
484,88
572,242
946,374
880,352
770,242
1056,418
880,198
308,154
352,176
66,0
242,88
1253,792
2617,1495
2881,1429
594,418
1232,550
726,440
330,220
704,352
770,352
814,264
1407,352
902,330
374,198
44,22
616,286
638,418
572,396
1144,506
814,242
396,154
682,352
836,528
1078,572
836,462
44,44
748,308
242,176
154,66
154,44
330,176
330,154
308,176
440,242
374,154
132,88
374,110
154,88
88,66
396,154
264,154
220,154
308,176
132,110
506,132
594,154
308,176
528,242
286,154
88,66
374,154
396,198
242,88
264,22
44,22
1166,506
1341,594
924,462
660,308
726,462
1319,616
1012,484
616,330
968,440
1627,792
1385,682
308,220
968,462
1188,352
1144,550
1100,440
484,308
990,374
1297,572
792,440
638,242
638,440
1056,616
616,374
308,176
506,396
990,550
638,418
308,176
638,418
1188,506
594,330
374,198
1869,462
2133,660
2683,704
1210,418
1144,330
968,374
22,22
44,22
44,22
110,88
66,22
352,198
88,44
154,66
286,198
3958,1847
5608,2485
3651,1781
1275,506
1275,638
3607,1693
4838,2397
4222,1605
1144,528
1319,572
2881,1803
4464,2265
3211,1605
1056,572
1122,572
27577,13898
37165,20056
35802,18934
748,462
1188,616
792,352
308,154
198,44
1253,770
1869,1166
1803,968
440,286
924,418
1407,726
2177,1078
2089,990
660,286
374,198
528,264
616,374
264,110
616,308
264,198
1583,726
2309,1144
2001,770
858,352
418,132
3387,1715
462,132
2155,748
3167,1100
2727,616
1078,352
528,132
858,352
462,132
6158,3255
6114,3101
2243,1078
1979,1034
638,220
2749,1385
3585,1605
2089,1078
1385,638
594,220
814,308
660,264
220,110
264,176
242,66
3892,1495
3541,1385
418,198
1957,902
220,154
462,154
484,198
3035,1451
2859,1275
462,176
1473,638
286,132
286,88
264,110
2793,1473
2727,1407
220,154
1957,1078
308,154
418,220
440,220
1407,836
1627,836
374,220
682,418
440,198
7191,3826
5388,2683
990,330
88,66
5080,2815
814,396
2815,1803
770,330
1495,924
1144,616
902,572
374,154
242,132
6136,2749
4860,2617
1385,594
7565,4090
5894,3409
1781,1166
4684,3123
4508,2661
1781,1078
2463,1407
10116,5410
